,y_pred,y_ture
1081,0.8926134,0.9012
1082,0.78430194,0.8556
1083,0.67641234,0.7585
1084,0.6038919,0.5949
1085,0.6198113,0.5188
1086,0.6201738,0.6879
1087,0.74902046,0.7588
1088,0.8020749,0.7936
1089,0.7941189,0.7723
1090,0.65086037,0.7101
1091,0.7281066,0.788
1092,0.6992813,0.7969
1093,0.65120053,0.7213
1094,0.72232795,0.7116
1095,0.87135196,0.908
1096,0.6662143,0.6149
1097,0.31097054,0.4208
1098,0.6957292,0.7116
1099,0.83508646,0.8967
1100,0.7944093,0.7926
1101,0.76078045,0.7704
1102,0.7540533,0.8291
1103,0.6797466,0.6145
1104,0.5557799,0.5911
1105,0.7906152,0.8733
1106,0.8258596,0.862
1107,0.48998484,0.4825
1108,0.7685344,0.7923
1109,0.54209167,0.5391
1110,0.7204263,0.7709
1111,0.7828294,0.8505
1112,0.86113435,0.9114
1113,0.5817914,0.6443
1114,0.8218698,0.8786
1115,0.81357753,0.6899
1116,0.5273161,0.4736
1117,0.86231816,0.9144
1118,0.8232048,0.6905
1119,0.7951635,0.8506
1120,0.7195546,0.7295
1121,0.8440363,0.858
1122,0.4996517,0.5436
1123,0.641946,0.7268
1124,0.53955454,0.6177
1125,0.8162061,0.5885
1126,0.7814609,0.8105
1127,0.64878476,0.6339
1128,0.65362227,0.6812
1129,0.80331415,0.8138
1130,0.6797952,0.6894
1131,0.7545274,0.6974
1132,0.6872515,0.7254
1133,0.7252456,0.7164
1134,0.6283957,0.6186
1135,0.72202396,0.7472
1136,0.8178096,0.7015
1137,0.6296754,0.6919
1138,0.71816987,0.7831
1139,0.8195666,0.8712
1140,0.4366729,0.4578
1141,0.48910612,0.5068
1142,0.6337879,0.6534
1143,0.741393,0.7561
1144,0.70738214,0.7769
1145,0.6600978,0.7528
1146,0.7292376,0.6613
1147,0.643597,0.7146
1148,0.5589843,0.4579
1149,0.6718672,0.6476
1150,0.40881714,0.4632
1151,0.8138783,0.8251
1152,0.71240646,0.718
1153,0.42606196,0.3872
1154,0.802331,0.8115
1155,0.9047521,0.8894
1156,0.61343145,0.69
1157,0.6092044,0.5962
1158,0.512866,0.4517
1159,0.8056212,0.8917
1160,0.8487,0.842
1161,0.70297444,0.6659
1162,0.7911877,0.7873
1163,0.63194954,0.6606
1164,0.6571001,0.6719
1165,0.7030094,0.6591
1166,0.52195156,0.5241
1167,0.7608216,0.8523
1168,0.5302222,0.573
1169,0.5119734,0.4791
1170,0.48918247,0.6051
1171,0.78997374,0.8168
1172,0.64904946,0.6568
1173,0.7923863,0.9031
1174,0.66335726,0.6233
1175,0.7879893,0.8616
1176,0.49765626,0.5366
1177,0.76549804,0.8141
1178,0.75663096,0.812
1179,0.53482974,0.5278
1180,0.6670803,0.7214
1181,0.5586802,0.5729
1182,0.7912731,0.7864
1183,0.64499724,0.5987
1184,0.66468936,0.6335
1185,0.8397764,0.8631
1186,0.76622033,0.8704
1187,0.502053,0.4145
1188,0.80118054,0.855
1189,0.6090075,0.6533
1190,0.8017507,0.9171
1191,0.7541908,0.7306
1192,0.3426587,0.3414
1193,0.6194321,0.6154
1194,0.86123824,0.9152
1195,0.56894946,0.5774
1196,0.85225683,0.8722
1197,0.7575923,0.8254
1198,0.60784686,0.6632
1199,0.80121493,0.8592
1200,0.5537281,0.5836
1201,0.7545523,0.7413
1202,0.72865075,0.6856
1203,0.65718585,0.6548
1204,0.5295731,0.5858
1205,0.68449515,0.7567
1206,0.8598525,0.9069
1207,0.84197265,0.7639
1208,0.799691,0.8577
1209,0.50283265,0.5973
1210,0.755787,0.7722
1211,0.8151019,0.7983
1212,0.72623867,0.7123
1213,0.46057785,0.5764
1214,0.6567313,0.7165
1215,0.7409221,0.717
1216,0.6831782,0.659
1217,0.7524823,0.7384
1218,0.5028857,0.4944
1219,0.3884588,0.4138
1220,0.64711475,0.6394
1221,0.405874,0.4131
1222,0.7349036,0.814
1223,0.54851925,0.5185
1224,0.6481502,0.7054
1225,0.67803186,0.8036
1226,0.53827584,0.6098
1227,0.75974095,0.7775
1228,0.8167514,0.8681
1229,0.66569763,0.6094
1230,0.51162493,0.5994
1231,0.68197566,0.6858
1232,0.8238147,0.7228
1233,0.58177096,0.5367
1234,0.8901808,0.8916
1235,0.7572317,0.7812
1236,0.7104417,0.8533
1237,0.52513325,0.5898
1238,0.69180053,0.7144
1239,0.49030656,0.6241
1240,0.7814041,0.8748
1241,0.81097746,0.8932
1242,0.66438186,0.6706
1243,0.4792808,0.4521
1244,0.771116,0.7324
1245,0.008917868,0.0
1246,0.83573866,0.9254
1247,0.8130648,0.7786
1248,0.8112045,0.7472
1249,0.7675318,0.8317
1250,0.8661737,0.8912
1251,0.77390575,0.8567
1252,0.71717685,0.6085
1253,0.70716864,0.7317
1254,0.83344334,0.8786
1255,0.76468194,0.9034
1256,0.79930854,0.7897
1257,0.6300559,0.6807
1258,0.7502488,0.6848
1259,0.70443666,0.8119
1260,0.7837022,0.8783
1261,0.6010879,0.6693
1262,0.7884787,0.8416
1263,0.786648,0.7738
1264,0.7284596,0.7462
1265,0.56421304,0.6242
1266,0.6213533,0.6792
1267,0.869235,0.8736
1268,0.7938996,0.8118
1269,0.55184376,0.5557
1270,0.69397175,0.7163
1271,0.7882564,0.8583
1272,0.6627943,0.7336
1273,0.4258708,0.5595
1274,0.53312075,0.5143
1275,0.60537267,0.5567
1276,0.7895311,0.8351
1277,0.7370094,0.7403
1278,0.8885258,0.9151
1279,0.42252427,0.5745
1280,0.7481724,0.8007
1281,0.38840297,0.5154
1282,0.7675307,0.7966
1283,0.5428815,0.6202
1284,0.8021632,0.8955
1285,0.5216957,0.5679
1286,0.8038603,0.9049
1287,0.6483464,0.6939
1288,0.8613662,0.787
1289,0.6490819,0.803
1290,0.8741948,0.8748
1291,0.55815786,0.5678
1292,0.7976687,0.9275
1293,0.47400963,0.5555
1294,0.8134964,0.863
1295,0.49369043,0.6019
1296,0.61608213,0.5342
1297,0.7627526,0.8917
1298,0.68823576,0.7224
1299,0.69445634,0.6473
1300,0.82072663,0.8256
1301,0.5656428,0.6338
1302,0.71638256,0.7519
1303,0.6977315,0.7233
1304,0.6747303,0.6624
1305,0.5328982,0.553
1306,0.6048597,0.6484
1307,0.70897615,0.7523
1308,0.4649916,0.4711
1309,0.86194694,0.901
1310,0.7567343,0.7783
1311,0.54574853,0.5457
1312,0.791196,0.8631
1313,0.75807554,0.7205
1314,0.690646,0.6822
1315,0.7284809,0.638
1316,0.6403185,0.6228
1317,0.6161028,0.5781
1318,0.77972054,0.6734
1319,0.7758817,0.7661
1320,0.75923,0.8293
1321,0.93306875,0.9049
1322,0.7618112,0.7458
1323,0.79476976,0.8246
1324,0.6043266,0.5101
1325,0.8288281,0.91
1326,0.9156849,0.9705
1327,0.8036299,0.8026
1328,0.8551354,0.8395
1329,0.8288348,0.872
1330,0.575326,0.5887
1331,0.6339911,0.6496
1332,0.7373739,0.7749
1333,0.77388895,0.8352
1334,0.79843485,0.8887
1335,0.79695946,0.8084
1336,0.782588,0.8925
1337,0.81373566,0.8596
1338,0.64952457,0.6467
1339,0.78098595,0.8133
1340,0.62530476,0.6798
1341,0.8885694,0.9062
1342,0.38502383,0.5013
1343,0.31861377,0.3517
1344,0.77215326,0.7757
1345,0.5151969,0.4938
1346,0.84834456,0.9346
1347,0.67115486,0.6256
1348,0.8355878,0.8037
1349,0.72414744,0.8154
1350,0.85469025,0.8937
1351,0.52638054,0.6979
1352,0.8271735,0.8704
1353,0.6419424,0.5761
1354,0.49883056,0.547
1355,0.63576007,0.5599
1356,0.6459125,0.6261
1357,0.6061721,0.6645
1358,0.80534494,0.8127
1359,0.35923165,0.31
1360,0.75192636,0.8478
1361,0.84274924,0.9565
1362,0.6484924,0.5135
1363,0.7369037,0.771
1364,0.7089479,0.6571
1365,0.71181583,0.6854
1366,0.6075103,0.4564
1367,0.85236496,0.8026
1368,0.53151906,0.529
1369,0.8440458,0.6791
1370,0.6931906,0.7309
1371,0.63452846,0.6358
1372,0.75952667,0.8086
1373,0.43917972,0.4216
1374,0.74145216,0.6844
1375,0.36618465,0.4521
1376,0.5511393,0.552
1377,0.6451131,0.5924
1378,0.80253106,0.6506
1379,0.7174753,0.7885
1380,0.8648573,0.9176
1381,0.87139505,0.9008
1382,0.67698884,0.6494
1383,0.795507,0.8142
1384,0.81087095,0.7898
1385,0.8041263,0.8672
1386,0.640344,0.7601
1387,0.8322829,0.8865
1388,0.6614721,0.6724
1389,0.8050654,0.708
1390,0.7328576,0.861
1391,0.7113044,0.6584
1392,0.8300443,0.8929
1393,0.8033548,0.8101
1394,0.7679356,0.7724
1395,0.74923474,0.8156
1396,0.7334104,0.766
1397,0.497305,0.5662
1398,0.7880981,0.8937
1399,0.52704597,0.5634
1400,0.52540594,0.5241
1401,0.5593475,0.451
1402,0.68389684,0.6858
1403,0.6864169,0.6057
1404,0.79935914,0.7829
1405,0.75833017,0.7291
1406,0.77903116,0.8299
1407,0.6110376,0.6779
1408,0.818185,0.8635
1409,0.38437212,0.4284
1410,0.7783003,0.7767
1411,0.86414707,0.8723
1412,0.65094405,0.7258
1413,0.7884697,0.8002
1414,0.22734277,0.3639
1415,0.41921312,0.498
1416,0.3801626,0.4338
1417,0.8048082,0.8665
1418,0.7661188,0.8018
1419,0.59598386,0.624
1420,0.8074245,0.8403
1421,0.60051227,0.5706
1422,0.7063808,0.6439
1423,0.7143682,0.6867
1424,0.5075202,0.633
1425,0.6313711,0.6963
1426,0.7860624,0.8347
1427,0.77181983,0.8036
1428,0.84492886,0.8802
1429,0.36318207,0.3513
1430,0.7706525,0.7912
1431,0.779551,0.7882
1432,0.61144423,0.6646
1433,0.5336522,0.5809
1434,0.77124786,0.8631
1435,0.7121866,0.7808
1436,0.47678646,0.6092
1437,0.65015644,0.7103
1438,0.8693381,0.9229
1439,0.723133,0.7104
1440,0.7117451,0.7462
1441,0.73629355,0.7979
1442,0.41630933,0.4604
1443,0.5151651,0.5236
1444,0.80390257,0.7758
1445,0.65179306,0.7357
1446,0.84125257,0.9113
1447,0.80381435,0.7181
1448,0.72419393,0.7237
1449,0.58634114,0.6144
1450,0.84481597,0.8986
1451,0.7848231,0.8663
1452,0.73919517,0.6999
1453,0.8162543,0.8769
1454,0.76033366,0.7346
1455,0.80191535,0.8451
1456,0.5619676,0.6276
1457,0.60189086,0.6412
1458,0.7992047,0.8467
1459,0.6592995,0.7243
1460,0.85295665,0.8334
1461,0.68850446,0.799
1462,0.6389682,0.683
1463,0.728861,0.6758
1464,0.78332984,0.8774
1465,0.55165076,0.5027
1466,0.61588955,0.6536
1467,0.87300795,0.881
1468,0.77641815,0.7738
1469,0.6794483,0.6185
1470,0.62733436,0.5938
1471,0.3992116,0.4346
1472,0.6721861,0.6978
1473,0.31082314,0.3454
1474,0.7456132,0.8769
1475,0.8499243,0.923
1476,0.77845466,0.8259
1477,0.85510325,0.8825
1478,0.7860266,0.7732
1479,0.669379,0.7575
1480,0.8437884,0.8473
1481,0.5898471,0.6052
1482,0.702568,0.7181
1483,0.5732536,0.7835
1484,0.7671644,0.8265
1485,0.65280324,0.6184
1486,0.5392897,0.6278
1487,0.30984485,0.1787
1488,0.7295397,0.8251
1489,0.86206377,0.8682
1490,0.7726249,0.9285
1491,0.92680174,0.9649
1492,0.7969533,0.9487
1493,0.8020613,0.7752
1494,0.28165126,0.3397
1495,0.52017987,0.6051
1496,0.7758547,0.854
1497,0.57912755,0.609
1498,0.5296743,0.4697
1499,0.6009858,0.5468
1500,0.4977591,0.6343
1501,0.744234,0.6974
1502,0.78112906,0.8293
1503,0.79846036,0.786
1504,0.7254351,0.7907
1505,0.82471025,0.8657
1506,0.55419654,0.5605
1507,0.6590766,0.7046
1508,0.6396438,0.7184
1509,0.67722017,0.6906
1510,0.7352326,0.6787
1511,0.70610374,0.7644
1512,0.60424745,0.6212
1513,0.7482998,0.7459
1514,0.7120837,0.7827
1515,0.72242,0.8294
1516,0.7386983,0.8127
1517,0.68636096,0.6196
1518,0.6206732,0.5991
1519,0.78500885,0.8212
1520,0.3609885,0.4125
1521,0.86410064,0.8211
1522,0.839984,0.8967
1523,0.647067,0.6881
1524,0.75785065,0.7737
1525,0.63160735,0.695
1526,0.6173183,0.6041
1527,0.74656904,0.8053
1528,0.6014535,0.5843
1529,0.5945669,0.6524
1530,0.87919796,0.8904
1531,0.51261735,0.6783
1532,0.8796401,0.9689
1533,0.6178106,0.6027
1534,0.4484621,0.5209
1535,0.61507463,0.6709
1536,0.40800047,0.3192
1537,0.8736428,0.8952
1538,0.79951155,0.9335
1539,0.7953348,0.7199
1540,0.4122826,0.3749
1541,0.8520448,0.8742
1542,0.6641854,0.6749
1543,0.8479086,0.9366
1544,0.76739854,0.8459
1545,0.7152204,0.6888
1546,0.66121787,0.7204
1547,0.8389201,0.8404
1548,0.5522951,0.5734
1549,0.7007189,0.6741
1550,0.70287025,0.6752
1551,0.6744234,0.7118
1552,0.6503037,0.6763
1553,0.7457072,0.6379
1554,0.737109,0.7181
1555,0.77709764,0.8651
1556,0.5799736,0.6815
1557,0.77622205,0.8405
1558,0.81629586,0.7791
1559,0.8488039,0.8661
1560,0.7705067,0.7194
1561,0.8144862,0.8069
1562,0.8065677,0.8525
1563,0.56190413,0.557
1564,0.5212248,0.3704
1565,0.78430885,0.763
1566,0.6145089,0.5726
1567,0.80198455,0.8763
1568,0.63455486,0.5908
1569,0.87807685,0.8771
1570,0.8381967,0.8413
1571,0.4986523,0.5567
1572,0.8328401,0.9232
1573,0.38034502,0.4705
1574,0.6345643,0.6276
1575,0.5475927,0.5476
1576,0.62529635,0.5952
1577,0.64673364,0.6738
1578,0.675346,0.7121
1579,0.5482526,0.6432
1580,0.8386444,0.8778
1581,0.7951691,0.7815
1582,0.548978,0.5956
1583,0.9295633,0.8871
1584,0.54373777,0.6467
1585,0.79570794,0.8751
1586,0.6008589,0.5966
1587,0.6653943,0.6854
1588,0.64295477,0.729
1589,0.6988355,0.6763
1590,0.6950974,0.7329
1591,0.4824852,0.7953
1592,0.72040606,0.8117
1593,0.84174156,0.8855
1594,0.592218,0.6161
1595,0.3780242,0.4585
1596,0.76260275,0.8422
1597,0.5956483,0.6587
1598,0.7407703,0.7255
1599,0.879176,0.9139
1600,0.5986867,0.4571
1601,0.79250616,0.788
1602,0.6383855,0.5729
1603,0.78735155,0.8081
1604,0.37323478,0.3666
1605,0.48346594,0.6065
1606,0.8648099,0.8656
1607,0.7447765,0.7575
1608,0.7760743,0.7716
1609,0.8500641,0.7799
1610,0.63369524,0.6958
1611,0.76409125,0.7692
1612,0.77978253,0.7675
1613,0.45869923,0.5317
1614,0.8819599,0.9268
1615,0.7889729,0.8364
1616,0.56108886,0.6036
1617,0.75774395,0.7489
1618,0.8008936,0.8648
1619,0.74701613,0.7372
1620,0.6424744,0.6362
1621,0.56737757,0.476
1622,0.56378245,0.6754
1623,0.6333117,0.6551
1624,0.57387054,0.6629
1625,0.7279341,0.7536
1626,0.7114687,0.7639
1627,0.68083006,0.6489
1628,0.83465326,0.8661
1629,0.47085238,0.4811
1630,0.62214935,0.6057
1631,0.8185288,0.8485
1632,0.4490019,0.4786
1633,0.82550514,0.804
1634,0.67234194,0.6254
1635,0.3978645,0.3592
1636,0.7067415,0.7129
1637,0.64134634,0.71
1638,0.802959,0.898
1639,0.84822905,0.8599
1640,0.6332195,0.6337
1641,0.5313461,0.5882
1642,0.7791335,0.7472
1643,0.75241584,0.7345
1644,0.7767629,0.9001
1645,0.83901596,0.7533
1646,0.7795372,0.8053
1647,0.8243054,0.7097
1648,0.36020797,0.3969
1649,0.67752326,0.6312
1650,0.62792426,0.6064
1651,0.75454825,0.8656
1652,0.526977,0.532
1653,0.80960363,0.8086
1654,0.8650347,0.914
1655,0.5858558,0.4835
1656,0.7427942,0.716
1657,0.83528453,0.8514
1658,0.82365,0.9135
1659,0.75688344,0.7097
1660,0.6832763,0.6975
1661,0.61309934,0.5889
1662,0.7167288,0.8541
1663,0.8032579,0.8667
1664,0.6983398,0.732
1665,0.9246071,0.9613
1666,0.59606105,0.6739
1667,0.7488187,0.8529
1668,0.4765113,0.5647
1669,0.8348156,0.8413
1670,0.4763515,0.5193
1671,0.85609984,0.9071
1672,0.41038302,0.3297
1673,0.7173352,0.7985
1674,0.7741008,0.8744
1675,0.84570897,0.8557
1676,0.64682996,0.6262
1677,0.5347609,0.5795
1678,0.5796191,0.6512
1679,0.48687258,0.5246
1680,0.3055635,0.3387
1681,0.7388846,0.7367
1682,0.70543814,0.7162
1683,0.916033,0.8742
1684,0.806599,0.8762
1685,0.562492,0.5694
1686,0.7001145,0.7504
1687,0.6805796,0.7283
1688,0.7777068,0.8046
1689,0.6413016,0.6182
1690,0.44369072,0.4678
1691,0.4325437,0.4618
1692,0.5167682,0.5615
1693,0.7772855,0.7946
1694,0.7152881,0.7666
1695,0.8053848,0.8276
1696,0.81895095,0.8808
1697,0.71935487,0.7127
1698,0.74098974,0.7325
1699,0.82860255,0.7701
1700,0.61324036,0.6461
1701,0.812934,0.7701
1702,0.6378068,0.6581
1703,0.8593515,0.858
1704,0.81255215,0.894
1705,0.7730673,0.8605
1706,0.7848564,0.7693
1707,0.61627436,0.6099
1708,0.7916228,0.7311
1709,0.74595255,0.7872
1710,0.61065173,0.6238
1711,0.32377303,0.2719
1712,0.52846336,0.5199
1713,0.54654056,0.6075
1714,0.7501945,0.7045
1715,0.48380837,0.517
1716,0.69869024,0.6651
1717,0.575778,0.6414
1718,0.7596805,0.7898
1719,0.7485834,0.7277
1720,0.7532427,0.6755
1721,0.7829724,0.8509
1722,0.5251201,0.6796
1723,0.82784903,0.7064
1724,0.85993683,0.869
1725,0.8220737,0.8409
1726,0.79528415,0.8858
1727,0.71707356,0.7356
1728,0.48639756,0.5452
1729,0.6250964,0.6401
1730,0.70066726,0.7496
1731,0.5789231,0.6203
1732,0.63083315,0.6851
1733,0.758434,0.8475
1734,0.4180628,0.3214
1735,0.8865018,0.7508
1736,0.7324119,0.6982
1737,0.7864583,0.7443
1738,0.7429457,0.7398
1739,0.6752812,0.8098
1740,0.83644825,0.8589
1741,0.55012095,0.6975
1742,0.43722883,0.4746
1743,0.70120156,0.649
1744,0.67876214,0.7818
1745,0.80027413,0.8534
1746,0.52252656,0.5177
1747,0.77645355,0.7162
1748,0.8194356,0.8678
1749,0.801299,0.7574
1750,0.6843608,0.6732
1751,0.717432,0.7437
1752,0.75462997,0.7212
1753,0.57900816,0.466
1754,0.7230128,0.721
1755,0.75732505,0.7047
1756,0.74601436,0.7572
1757,0.7484268,0.7481
1758,0.62102365,0.7096
1759,0.749252,0.7492
1760,0.81659544,0.8386
1761,0.731745,0.7932
1762,0.6219415,0.6308
1763,0.7413759,0.7955
1764,0.5578493,0.6685
1765,0.7182213,0.9039
1766,0.7158583,0.6138
1767,0.7230766,0.8568
1768,0.540503,0.5168
1769,0.7821845,0.7657
1770,0.56926095,0.5756
1771,0.3088447,0.4598
1772,0.84729075,0.9422
1773,0.5877184,0.5819
1774,0.7847078,0.8783
1775,0.9262052,0.9933
1776,0.5727575,0.5312
1777,0.8751653,0.8255
1778,0.6212313,0.668
1779,0.81682396,0.8887
1780,0.7531187,0.794
1781,0.75424165,0.8134
1782,0.78013825,0.8371
1783,0.8434128,0.8663
1784,0.79968035,0.8601
1785,0.20651294,0.3817
1786,0.4481629,0.4867
1787,0.6090699,0.6178
1788,0.3554477,0.4463
1789,0.4980466,0.4342
1790,0.84379303,0.8652
1791,0.68068683,0.7059
1792,0.7444427,0.8769
1793,0.73433954,0.821
1794,0.30559772,0.3583
1795,0.78357935,0.7593
1796,0.7669379,0.8115
1797,0.7120753,0.8186
1798,0.77600527,0.7313
1799,0.62310505,0.7111
1800,0.8783342,0.9134
1801,0.82262146,0.8636
1802,0.70926744,0.6966
1803,0.8713174,0.8084
1804,0.8797631,0.97
1805,0.5424166,0.5482
1806,0.82447714,0.8357
1807,0.8317132,0.7715
1808,0.69810504,0.7203
1809,0.7663847,0.8738
1810,0.7663785,0.7964
1811,0.6301691,0.4815
1812,0.76108557,0.6584
1813,0.82730085,0.8903
1814,0.85363495,0.9576
1815,0.876338,0.8844
1816,0.48682427,0.3945
1817,0.8509848,0.9403
1818,0.54615444,0.5824
1819,0.80138606,0.9094
1820,0.6752146,0.5988
1821,0.6485131,0.6655
1822,0.6844789,0.8456
1823,0.6193582,0.6276
1824,0.6153227,0.6475
1825,0.80246705,0.9148
1826,0.5434725,0.5741
1827,0.59213006,0.6569
1828,0.78517956,0.8633
1829,0.5855346,0.6493
1830,0.5779801,0.4121
1831,0.59149784,0.6466
1832,0.54224956,0.6234
1833,0.8184416,0.8619
1834,0.6111436,0.592
1835,0.78961086,0.7582
1836,0.8098878,0.7474
1837,0.7158135,0.7059
1838,0.602148,0.6891
1839,0.7353205,0.7917
1840,0.78999794,0.8221
1841,0.63574046,0.6972
1842,0.7961777,0.8633
1843,0.74014914,0.6881
1844,0.7297407,0.6127
1845,0.50957084,0.5402
1846,0.5900718,0.6132
1847,0.8757417,0.9372
1848,0.7588433,0.8541
1849,0.8158115,0.8639
1850,0.6619001,0.6738
1851,0.6973823,0.7138
1852,0.7192982,0.786
1853,0.6507292,0.695
1854,0.81608313,0.8341
1855,0.7339553,0.8217
1856,0.90752923,0.804
1857,0.82837445,0.9309
1858,0.83236545,0.8676
1859,0.6879207,0.6458
1860,0.56527805,0.487
1861,0.38930678,0.3642
1862,0.86525375,0.8968
1863,0.31569105,0.4795
1864,0.6645432,0.6822
1865,0.78783965,0.7928
1866,0.93941677,0.9131
1867,0.8695671,0.8796
1868,0.8621571,0.7714
1869,0.8259282,0.8626
1870,0.7111107,0.705
1871,0.75719374,0.7337
1872,0.5678494,0.5948
1873,0.7142299,0.6981
1874,0.8289965,0.8273
1875,0.59070253,0.5766
1876,0.67650795,0.6682
1877,0.9331918,0.8762
1878,0.6300995,0.6819
1879,0.7241185,0.6731
1880,0.7281681,0.7448
1881,0.7722203,0.8531
1882,0.5071075,0.4796
1883,0.80710214,0.8331
1884,0.7974883,0.89
1885,0.78783435,0.636
1886,0.62776047,0.7229
1887,0.49245766,0.5946
1888,0.7742633,0.8648
1889,0.5769962,0.5013
1890,0.60239476,0.6698
1891,0.7718998,0.7591
1892,0.7834108,0.8338
1893,0.6269757,0.7841
1894,0.57501733,0.7094
1895,0.7693489,0.727
1896,0.81537473,0.8272
1897,0.6175544,0.6275
1898,0.8491769,0.922
1899,0.5396228,0.6356
1900,0.7600301,0.7113
1901,0.66225016,0.639
1902,0.81870526,0.8769
1903,0.4379271,0.4527
1904,0.46614805,0.4725
1905,0.4173488,0.4348
1906,0.6936433,0.7655
1907,0.61953115,0.6167
1908,0.8188314,0.8697
1909,0.7657064,0.7834
1910,0.6426003,0.6849
1911,0.6800735,0.7037
1912,0.7432727,0.7426
1913,0.74927026,0.7591
1914,0.85697174,0.9341
1915,0.42792168,0.4197
1916,0.7136345,0.7056
1917,0.8138996,0.783
1918,0.5407764,0.5765
1919,0.8289604,0.7305
1920,0.82587755,0.8802
1921,0.64590156,0.7105
1922,0.6524913,0.6964
1923,0.8001192,0.8422
1924,0.7509404,0.7702
1925,0.7765839,0.8515
1926,0.7705428,0.8409
1927,0.8968869,0.9281
1928,0.6661439,0.6973
1929,0.75073874,0.7964
1930,0.76872945,0.7876
1931,0.7589901,0.7272
1932,0.69009495,0.6413
1933,0.6345852,0.8245
1934,0.7808112,0.7563
1935,0.74305946,0.6414
1936,0.7258529,0.8155
1937,0.63626593,0.5539
1938,0.41734853,0.4994
1939,0.8188461,0.9013
1940,0.81584996,0.8027
1941,0.62272567,0.6494
1942,0.5608394,0.6046
1943,0.45197764,0.5153
1944,0.6987848,0.743
1945,0.64291775,0.727
1946,0.7138638,0.649
1947,0.86582386,0.9058
1948,0.75622237,0.8416
1949,0.86112094,0.809
1950,0.5550679,0.6349
1951,0.74326366,0.8199
1952,0.7559591,0.7735
1953,0.49341062,0.5731
1954,0.78417987,0.754
1955,0.63680553,0.6335
1956,0.80681497,0.7919
1957,0.22252353,0.3247
1958,0.7451899,0.7825
1959,0.79490024,0.8378
1960,0.6659903,0.7605
1961,0.68486047,0.6274
1962,0.8351929,0.8781
1963,0.47994167,0.4786
1964,0.67424226,0.6136
1965,0.8435075,0.8752
1966,0.42486483,0.4582
1967,0.6419672,0.6377
1968,0.7369623,0.8375
1969,0.4234801,0.5258
1970,0.6403497,0.5952
1971,0.5765904,0.5173
1972,0.47095266,0.5768
1973,0.530199,0.6099
1974,0.7995451,0.8429
1975,0.42240652,0.5444
1976,0.82239586,0.853
1977,0.7921473,0.7847
1978,0.6481263,0.6895
1979,0.914097,0.8824
1980,0.5444298,0.5984
1981,0.7072627,0.8135
1982,0.7965318,0.8373
1983,0.77455676,0.8276
1984,0.8264338,0.8293
1985,0.69486094,0.7064
1986,0.6874579,0.6959
1987,0.68462986,0.6702
1988,0.80277425,0.821
1989,0.8644382,0.7145
1990,0.7641596,0.8099
1991,0.7694152,0.8123
1992,0.7567781,0.7605
1993,0.75355726,0.7046
1994,0.83020556,0.8678
1995,0.8217924,0.9419
1996,0.7299113,0.8237
1997,0.85777473,0.9189
1998,0.7984413,0.8681
1999,0.4980601,0.6143
2000,0.8657622,0.9423
2001,0.81279284,0.9029
2002,0.63838696,0.6705
2003,0.71961975,0.744
2004,0.72770584,0.7286
2005,0.82367015,0.8847
2006,0.46602654,0.5111
2007,0.44142216,0.4404
2008,0.8491091,0.8903
2009,0.68773955,0.7564
2010,0.6291463,0.7016
2011,0.73584676,0.82
2012,0.81271946,0.8921
2013,0.81104785,0.8448
2014,0.85425687,0.8892
2015,0.7966551,0.8941
2016,0.34769493,0.3751
2017,0.6723792,0.7387
2018,0.814292,0.9066
2019,0.68963486,0.683
2020,0.7745886,0.8569
2021,0.69564366,0.8023
2022,0.76619226,0.7538
2023,0.8399897,0.8578
2024,0.88193357,0.9222
2025,0.44146308,0.4685
2026,0.8338267,0.929
2027,0.8652526,0.7307
2028,0.6503691,0.5945
2029,0.5691296,0.5164
2030,0.76475084,0.8818
2031,0.71277386,0.6294
2032,0.58526003,0.6611
2033,0.69053525,0.5556
2034,0.73194623,0.7265
2035,0.40871435,0.2987
2036,0.81415737,0.8391
2037,0.7980066,0.8451
2038,0.68123025,0.7126
2039,0.66502744,0.6281
2040,0.72991145,0.7006
2041,0.37468532,0.3347
2042,0.5074804,0.4691
2043,0.50725657,0.6248
2044,0.86066496,0.9411
2045,0.84256524,0.8853
2046,0.85152656,0.8869
2047,0.43658444,0.5052
2048,0.8178511,0.8146
2049,0.67348564,0.6968
2050,0.8139252,0.7661
2051,0.77779174,0.8474
2052,0.81218606,0.8897
2053,0.82973397,0.7889
2054,0.72226864,0.6901
2055,0.84152335,0.8499
2056,0.67740065,0.6745
2057,0.63434875,0.6438
2058,0.60010207,0.6842
2059,0.5716858,0.6528
2060,0.61602306,0.6195
2061,0.76508206,0.7764
2062,0.7903435,0.818
2063,0.6530696,0.6574
2064,0.8372116,0.8357
2065,0.5568924,0.5001
2066,0.7522858,0.8009
2067,0.73176664,0.7229
2068,0.5501448,0.5481
2069,0.7324119,0.7664
2070,0.8119147,0.9021
